release_id,source_id,source_family_id,observation_id,formulation_id,sample_id,replicate_index,sample_code_level,sample_code_level_interpretation,polymer_family,chemistry_mapping_status,usage_mode,recommended_loss_weight_ceiling,curve_point_count,tensile_strength_MPa,elongation_at_break_percent,toughness_MJ_m3,young_modulus_0_5pct_MPa,negative_strain_step_fraction,endpoint_quality_status,test_system,specimen_geometry,tensile_speed_mm_min,grip_distance_mm,source_file_sha256,source_locator,license,citation_keys
tpu-zenodo-porous-conductive-2017-v1,source_zenodo_1098206_v1,family_porous_conductive_tpu_2017,zenodo1098206_tpu10_r1,TPU10,TPU10_replicate_1,1,10,numeric_sample_code_not_asserted_as_weight_fraction,TPU_nanocomposite,commercial_TPU_identity_unresolved,auxiliary_train,0.5,852,5.997,718.2,22.750603900500003,3.435111544562517,0.0,valid,Lloyd universal testing machine (Ametek Inc.),rectangular_50x2x2_mm,100.0,30.0,11967acf1deec0ce05ad2d1e63b70738c4357345fae9dd708952a75630304bc8,数据/原始/外部数据/新增开放数据/Zenodo_多孔导电TPU纳米复合膜/Supronics_Porous-TPU-Nanocomposites Dataset.xlsx#sheet=2. Tensile Properties;material=TPU10;replicate=1,CC-BY-4.0,reference-181
tpu-zenodo-porous-conductive-2017-v1,source_zenodo_1098206_v1,family_porous_conductive_tpu_2017,zenodo1098206_tpu10_r2,TPU10,TPU10_replicate_2,2,10,numeric_sample_code_not_asserted_as_weight_fraction,TPU_nanocomposite,commercial_TPU_identity_unresolved,auxiliary_train,0.5,852,6.816,718.2,25.859886415120002,3.9039297647485895,0.0,valid,Lloyd universal testing machine (Ametek Inc.),rectangular_50x2x2_mm,100.0,30.0,11967acf1deec0ce05ad2d1e63b70738c4357345fae9dd708952a75630304bc8,数据/原始/外部数据/新增开放数据/Zenodo_多孔导电TPU纳米复合膜/Supronics_Porous-TPU-Nanocomposites Dataset.xlsx#sheet=2. Tensile Properties;material=TPU10;replicate=2,CC-BY-4.0,reference-181
tpu-zenodo-porous-conductive-2017-v1,source_zenodo_1098206_v1,family_porous_conductive_tpu_2017,zenodo1098206_tpu10_r3,TPU10,TPU10_replicate_3,3,10,numeric_sample_code_not_asserted_as_weight_fraction,TPU_nanocomposite,commercial_TPU_identity_unresolved,auxiliary_train,0.5,852,6.727,718.2,25.520581928425003,3.853083853718514,0.0,valid,Lloyd universal testing machine (Ametek Inc.),rectangular_50x2x2_mm,100.0,30.0,11967acf1deec0ce05ad2d1e63b70738c4357345fae9dd708952a75630304bc8,数据/原始/外部数据/新增开放数据/Zenodo_多孔导电TPU纳米复合膜/Supronics_Porous-TPU-Nanocomposites Dataset.xlsx#sheet=2. Tensile Properties;material=TPU10;replicate=3,CC-BY-4.0,reference-181
tpu-zenodo-porous-conductive-2017-v1,source_zenodo_1098206_v1,family_porous_conductive_tpu_2017,zenodo1098206_tpu10_r4,TPU10,TPU10_replicate_4,4,10,numeric_sample_code_not_asserted_as_weight_fraction,TPU_nanocomposite,commercial_TPU_identity_unresolved,auxiliary_train,0.5,852,6.132,718.2,23.2654100381,3.5124298209859557,0.0,valid,Lloyd universal testing machine (Ametek Inc.),rectangular_50x2x2_mm,100.0,30.0,11967acf1deec0ce05ad2d1e63b70738c4357345fae9dd708952a75630304bc8,数据/原始/外部数据/新增开放数据/Zenodo_多孔导电TPU纳米复合膜/Supronics_Porous-TPU-Nanocomposites Dataset.xlsx#sheet=2. Tensile Properties;material=TPU10;replicate=4,CC-BY-4.0,reference-181
tpu-zenodo-porous-conductive-2017-v1,source_zenodo_1098206_v1,family_porous_conductive_tpu_2017,zenodo1098206_tpu10_r5,TPU10,TPU10_replicate_5,5,10,numeric_sample_code_not_asserted_as_weight_fraction,TPU_nanocomposite,commercial_TPU_identity_unresolved,auxiliary_train,0.5,852,6.137,718.2,23.282390906020005,3.515104139967593,0.0,valid,Lloyd universal testing machine (Ametek Inc.),rectangular_50x2x2_mm,100.0,30.0,11967acf1deec0ce05ad2d1e63b70738c4357345fae9dd708952a75630304bc8,数据/原始/外部数据/新增开放数据/Zenodo_多孔导电TPU纳米复合膜/Supronics_Porous-TPU-Nanocomposites Dataset.xlsx#sheet=2. Tensile Properties;material=TPU10;replicate=5,CC-BY-4.0,reference-181
tpu-zenodo-porous-conductive-2017-v1,source_zenodo_1098206_v1,family_porous_conductive_tpu_2017,zenodo1098206_tpu20_r1,TPU20,TPU20_replicate_1,1,20,numeric_sample_code_not_asserted_as_weight_fraction,TPU_nanocomposite,commercial_TPU_identity_unresolved,auxiliary_train,0.5,822,0.6075,183.7,0.7489945304207999,0.6584421403498839,0.0,valid,Lloyd universal testing machine (Ametek Inc.),rectangular_50x2x2_mm,100.0,30.0,11967acf1deec0ce05ad2d1e63b70738c4357345fae9dd708952a75630304bc8,数据/原始/外部数据/新增开放数据/Zenodo_多孔导电TPU纳米复合膜/Supronics_Porous-TPU-Nanocomposites Dataset.xlsx#sheet=2. Tensile Properties;material=TPU20;replicate=1,CC-BY-4.0,reference-181
tpu-zenodo-porous-conductive-2017-v1,source_zenodo_1098206_v1,family_porous_conductive_tpu_2017,zenodo1098206_tpu20_r2,TPU20,TPU20_replicate_2,2,20,numeric_sample_code_not_asserted_as_weight_fraction,TPU_nanocomposite,commercial_TPU_identity_unresolved,auxiliary_train,0.5,686,0.3247,153.2,0.32185805019575,0.37288361936928793,0.0,valid,Lloyd universal testing machine (Ametek Inc.),rectangular_50x2x2_mm,100.0,30.0,11967acf1deec0ce05ad2d1e63b70738c4357345fae9dd708952a75630304bc8,数据/原始/外部数据/新增开放数据/Zenodo_多孔导电TPU纳米复合膜/Supronics_Porous-TPU-Nanocomposites Dataset.xlsx#sheet=2. Tensile Properties;material=TPU20;replicate=2,CC-BY-4.0,reference-181
tpu-zenodo-porous-conductive-2017-v1,source_zenodo_1098206_v1,family_porous_conductive_tpu_2017,zenodo1098206_tpu20_r3,TPU20,TPU20_replicate_3,3,20,numeric_sample_code_not_asserted_as_weight_fraction,TPU_nanocomposite,commercial_TPU_identity_unresolved,auxiliary_train,0.5,641,0.3146,143.2,0.2891434076938,0.37196883029123673,0.0,valid,Lloyd universal testing machine (Ametek Inc.),rectangular_50x2x2_mm,100.0,30.0,11967acf1deec0ce05ad2d1e63b70738c4357345fae9dd708952a75630304bc8,数据/原始/外部数据/新增开放数据/Zenodo_多孔导电TPU纳米复合膜/Supronics_Porous-TPU-Nanocomposites Dataset.xlsx#sheet=2. Tensile Properties;material=TPU20;replicate=3,CC-BY-4.0,reference-181
tpu-zenodo-porous-conductive-2017-v1,source_zenodo_1098206_v1,family_porous_conductive_tpu_2017,zenodo1098206_tpu20_r4,TPU20,TPU20_replicate_4,4,20,numeric_sample_code_not_asserted_as_weight_fraction,TPU_nanocomposite,commercial_TPU_identity_unresolved,auxiliary_train,0.5,617,0.3185,137.8,0.2799808660895,0.3824088868517949,0.0,valid,Lloyd universal testing machine (Ametek Inc.),rectangular_50x2x2_mm,100.0,30.0,11967acf1deec0ce05ad2d1e63b70738c4357345fae9dd708952a75630304bc8,数据/原始/外部数据/新增开放数据/Zenodo_多孔导电TPU纳米复合膜/Supronics_Porous-TPU-Nanocomposites Dataset.xlsx#sheet=2. Tensile Properties;material=TPU20;replicate=4,CC-BY-4.0,reference-181
tpu-zenodo-porous-conductive-2017-v1,source_zenodo_1098206_v1,family_porous_conductive_tpu_2017,zenodo1098206_tpu20_r5,TPU20,TPU20_replicate_5,5,20,numeric_sample_code_not_asserted_as_weight_fraction,TPU_nanocomposite,commercial_TPU_identity_unresolved,auxiliary_train,0.5,561,0.2959,125.3,0.23245421367999997,0.3689662468141781,0.0,valid,Lloyd universal testing machine (Ametek Inc.),rectangular_50x2x2_mm,100.0,30.0,11967acf1deec0ce05ad2d1e63b70738c4357345fae9dd708952a75630304bc8,数据/原始/外部数据/新增开放数据/Zenodo_多孔导电TPU纳米复合膜/Supronics_Porous-TPU-Nanocomposites Dataset.xlsx#sheet=2. Tensile Properties;material=TPU20;replicate=5,CC-BY-4.0,reference-181
