source_id,formulation_id,sample_id,replicate_index,curve_point_count,tensile_strength_MPa,elongation_at_break_percent,toughness_MJ_m3,young_modulus_0_5pct_MPa,negative_strain_step_fraction,endpoint_quality_status,material_join_key,chemistry_mapping_status,usage_mode,source_locator,license,citation_keys
source_zenodo_14983287_v1,Cheetah,Cheetah_tensile_1,1,1822,28.576893375394324,404.18573333333336,71.03839613782209,71.67160036122868,0.0,valid,zenodo14983287|Cheetah,commercial_grade_identity_only,auxiliary_train,数据/原始/外部数据/新增开放数据/Zenodo_标准化弹性体表征/Uniaxial tension.zip#Uniaxial tension/Cheetah - 1.csv,CC-BY-4.0,reference-40;reference-41
source_zenodo_14983287_v1,Cheetah,Cheetah_tensile_2,2,1725,35.71298918918919,382.8538666666667,76.39235231219101,69.22404739273841,0.0,valid,zenodo14983287|Cheetah,commercial_grade_identity_only,auxiliary_train,数据/原始/外部数据/新增开放数据/Zenodo_标准化弹性体表征/Uniaxial tension.zip#Uniaxial tension/Cheetah - 2.csv,CC-BY-4.0,reference-40;reference-41
source_zenodo_14983287_v1,Cheetah,Cheetah_tensile_3,3,1941,39.50476979383229,430.40893333333327,95.68306367199408,76.27869157930982,0.0,valid,zenodo14983287|Cheetah,commercial_grade_identity_only,auxiliary_train,数据/原始/外部数据/新增开放数据/Zenodo_标准化弹性体表征/Uniaxial tension.zip#Uniaxial tension/Cheetah - 3.csv,CC-BY-4.0,reference-40;reference-41
source_zenodo_14983287_v1,Cheetah,Cheetah_tensile_4,4,1823,37.86957710137322,404.18666666666667,87.09781775380841,74.94897588643852,0.0,valid,zenodo14983287|Cheetah,commercial_grade_identity_only,auxiliary_train,数据/原始/外部数据/新增开放数据/Zenodo_标准化弹性体表征/Uniaxial tension.zip#Uniaxial tension/Cheetah - 4.csv,CC-BY-4.0,reference-40;reference-41
source_zenodo_14983287_v1,Cheetah,Cheetah_tensile_5,5,1879,36.773612618296525,416.6298666666666,85.86934156889504,71.93168985356303,0.0,valid,zenodo14983287|Cheetah,commercial_grade_identity_only,auxiliary_train,数据/原始/外部数据/新增开放数据/Zenodo_标准化弹性体表征/Uniaxial tension.zip#Uniaxial tension/Cheetah - 5.csv,CC-BY-4.0,reference-40;reference-41
source_zenodo_14983287_v1,Cheetah,Cheetah_tensile_6,6,1660,31.27558198604117,368.186,70.19429844074124,81.51779425938601,0.0,valid,zenodo14983287|Cheetah,commercial_grade_identity_only,auxiliary_train,数据/原始/外部数据/新增开放数据/Zenodo_标准化弹性体表征/Uniaxial tension.zip#Uniaxial tension/Cheetah - 6.csv,CC-BY-4.0,reference-40;reference-41
source_zenodo_14983287_v1,Filaflex 60A,Filaflex 60A_tensile_1,1,2883,11.546249809828083,640.0056000000001,39.62140203108678,5.527785600913953,0.0,valid,zenodo14983287|Filaflex 60A,commercial_grade_identity_only,auxiliary_train,数据/原始/外部数据/新增开放数据/Zenodo_标准化弹性体表征/Uniaxial tension.zip#Uniaxial tension/Filaflex 60A - 1.csv,CC-BY-4.0,reference-40;reference-41
source_zenodo_14983287_v1,Filaflex 60A,Filaflex 60A_tensile_2,2,2883,11.43221425467188,639.9945333333333,39.627055025228145,4.578613630582189,0.0,valid,zenodo14983287|Filaflex 60A,commercial_grade_identity_only,auxiliary_train,数据/原始/外部数据/新增开放数据/Zenodo_标准化弹性体表征/Uniaxial tension.zip#Uniaxial tension/Filaflex 60A - 2.csv,CC-BY-4.0,reference-40;reference-41
source_zenodo_14983287_v1,Filaflex 60A,Filaflex 60A_tensile_3,3,2884,11.971997845988152,640.0056000000001,41.07362390965973,4.591028194543414,0.0,valid,zenodo14983287|Filaflex 60A,commercial_grade_identity_only,auxiliary_train,数据/原始/外部数据/新增开放数据/Zenodo_标准化弹性体表征/Uniaxial tension.zip#Uniaxial tension/Filaflex 60A - 3.csv,CC-BY-4.0,reference-40;reference-41
source_zenodo_14983287_v1,Filaflex 60A,Filaflex 60A_tensile_4,4,2882,11.521886561502368,640.0056000000001,40.03860831811006,4.050558827551163,0.0,valid,zenodo14983287|Filaflex 60A,commercial_grade_identity_only,auxiliary_train,数据/原始/外部数据/新增开放数据/Zenodo_标准化弹性体表征/Uniaxial tension.zip#Uniaxial tension/Filaflex 60A - 4.csv,CC-BY-4.0,reference-40;reference-41
source_zenodo_14983287_v1,Filaflex 60A,Filaflex 60A_tensile_5,5,2884,11.61373434724208,640.0056000000001,40.04612688248698,4.4350774752313304,0.0,valid,zenodo14983287|Filaflex 60A,commercial_grade_identity_only,auxiliary_train,数据/原始/外部数据/新增开放数据/Zenodo_标准化弹性体表征/Uniaxial tension.zip#Uniaxial tension/Filaflex 60A - 5.csv,CC-BY-4.0,reference-40;reference-41
source_zenodo_14983287_v1,Filaflex 60A,Filaflex 60A_tensile_6,6,2884,9.3760092272203,640.0056000000001,33.55271401647501,4.856451973618898,0.0,valid,zenodo14983287|Filaflex 60A,commercial_grade_identity_only,auxiliary_train,数据/原始/外部数据/新增开放数据/Zenodo_标准化弹性体表征/Uniaxial tension.zip#Uniaxial tension/Filaflex 60A - 6.csv,CC-BY-4.0,reference-40;reference-41
source_zenodo_14983287_v1,Filaflex 60A,Filaflex 60A_tensile_7,7,2882,11.244723287671231,640.0056000000001,39.01779675395435,5.544427570781443,0.0,valid,zenodo14983287|Filaflex 60A,commercial_grade_identity_only,auxiliary_train,数据/原始/外部数据/新增开放数据/Zenodo_标准化弹性体表征/Uniaxial tension.zip#Uniaxial tension/Filaflex 60A - 7.csv,CC-BY-4.0,reference-40;reference-41
