source_id,formulation_id,material_state,material_class,target_role,chemistry_mapping_status,model_admission_layer,thermoplastic_tpu_core,usage_mode,sample_weight_ceiling,split_group,source_locator,source_sha256,license,citation_keys,sample_id,source_specimen_id,source_specimen_id_missing,tensile_stress_at_break_MPa,elongation_at_break_percent,reported_young_modulus,reported_young_modulus_unit,young_modulus_admission_status,reported_toughness,reported_toughness_unit,toughness_admission_status
source_zenodo_21096098_v1,P1T,recycled,crosslinked_vinylogous_urethane_vitrimer,break_strength_elongation_transfer,formulation_code_synthesis_family_mapped,dynamic_network_vitrimer_transfer,False,transfer_only_not_tpu_core,0.2,10.5281/zenodo.21096098|P1T,数据/原始/外部数据/新增开放数据/Zenodo_生物基共轭氨基甲酸酯玻璃体/解压内容/001_Data_Raw/Tensile-test_Raw_original-P1T-recycled.csv,273ef1455182e7951e33043449a26c4b0206058a0720b7569e0cb1158dd2181b,CC-BY-4.0,reference-195;reference-196,P1T_recycled_row1,1.0,False,47.0,2.9,2990.0,source_header_GPa,quarantined_unit_magnitude_inconsistent,0.83,source_header_J_per_m3,quarantined_unit_scale_unresolved
source_zenodo_21096098_v1,P1T,recycled,crosslinked_vinylogous_urethane_vitrimer,break_strength_elongation_transfer,formulation_code_synthesis_family_mapped,dynamic_network_vitrimer_transfer,False,transfer_only_not_tpu_core,0.2,10.5281/zenodo.21096098|P1T,数据/原始/外部数据/新增开放数据/Zenodo_生物基共轭氨基甲酸酯玻璃体/解压内容/001_Data_Raw/Tensile-test_Raw_original-P1T-recycled.csv,273ef1455182e7951e33043449a26c4b0206058a0720b7569e0cb1158dd2181b,CC-BY-4.0,reference-195;reference-196,P1T_recycled_row2,2.0,False,44.7,2.01,3420.0,source_header_GPa,quarantined_unit_magnitude_inconsistent,0.448,source_header_J_per_m3,quarantined_unit_scale_unresolved
source_zenodo_21096098_v1,P1T,recycled,crosslinked_vinylogous_urethane_vitrimer,break_strength_elongation_transfer,formulation_code_synthesis_family_mapped,dynamic_network_vitrimer_transfer,False,transfer_only_not_tpu_core,0.2,10.5281/zenodo.21096098|P1T,数据/原始/外部数据/新增开放数据/Zenodo_生物基共轭氨基甲酸酯玻璃体/解压内容/001_Data_Raw/Tensile-test_Raw_original-P1T-recycled.csv,273ef1455182e7951e33043449a26c4b0206058a0720b7569e0cb1158dd2181b,CC-BY-4.0,reference-195;reference-196,P1T_recycled_row3,3.0,False,51.3,2.36,3060.0,source_header_GPa,quarantined_unit_magnitude_inconsistent,0.593,source_header_J_per_m3,quarantined_unit_scale_unresolved
source_zenodo_21096098_v1,P1T,recycled,crosslinked_vinylogous_urethane_vitrimer,break_strength_elongation_transfer,formulation_code_synthesis_family_mapped,dynamic_network_vitrimer_transfer,False,transfer_only_not_tpu_core,0.2,10.5281/zenodo.21096098|P1T,数据/原始/外部数据/新增开放数据/Zenodo_生物基共轭氨基甲酸酯玻璃体/解压内容/001_Data_Raw/Tensile-test_Raw_original-P1T-recycled.csv,273ef1455182e7951e33043449a26c4b0206058a0720b7569e0cb1158dd2181b,CC-BY-4.0,reference-195;reference-196,P1T_recycled_row4,4.0,False,36.6,1.91,3050.0,source_header_GPa,quarantined_unit_magnitude_inconsistent,0.361,source_header_J_per_m3,quarantined_unit_scale_unresolved
source_zenodo_21096098_v1,P1T,original,crosslinked_vinylogous_urethane_vitrimer,break_strength_elongation_transfer,formulation_code_synthesis_family_mapped,dynamic_network_vitrimer_transfer,False,transfer_only_not_tpu_core,0.2,10.5281/zenodo.21096098|P1T,数据/原始/外部数据/新增开放数据/Zenodo_生物基共轭氨基甲酸酯玻璃体/解压内容/001_Data_Raw/Tensile-test_Raw_original-P1T.csv,346565e81fe1e1086eed6878458dc378d3c033dfdcd0ee51c12f8de7d8a1df2d,CC-BY-4.0,reference-195;reference-196,P1T_original_row1,1.0,False,47.0,2.35,3250.0,source_header_GPa,quarantined_unit_magnitude_inconsistent,0.556,source_header_J_per_m3,quarantined_unit_scale_unresolved
source_zenodo_21096098_v1,P1T,original,crosslinked_vinylogous_urethane_vitrimer,break_strength_elongation_transfer,formulation_code_synthesis_family_mapped,dynamic_network_vitrimer_transfer,False,transfer_only_not_tpu_core,0.2,10.5281/zenodo.21096098|P1T,数据/原始/外部数据/新增开放数据/Zenodo_生物基共轭氨基甲酸酯玻璃体/解压内容/001_Data_Raw/Tensile-test_Raw_original-P1T.csv,346565e81fe1e1086eed6878458dc378d3c033dfdcd0ee51c12f8de7d8a1df2d,CC-BY-4.0,reference-195;reference-196,P1T_original_row2,2.0,False,42.0,2.28,3090.0,source_header_GPa,quarantined_unit_magnitude_inconsistent,0.493,source_header_J_per_m3,quarantined_unit_scale_unresolved
source_zenodo_21096098_v1,P1T,original,crosslinked_vinylogous_urethane_vitrimer,break_strength_elongation_transfer,formulation_code_synthesis_family_mapped,dynamic_network_vitrimer_transfer,False,transfer_only_not_tpu_core,0.2,10.5281/zenodo.21096098|P1T,数据/原始/外部数据/新增开放数据/Zenodo_生物基共轭氨基甲酸酯玻璃体/解压内容/001_Data_Raw/Tensile-test_Raw_original-P1T.csv,346565e81fe1e1086eed6878458dc378d3c033dfdcd0ee51c12f8de7d8a1df2d,CC-BY-4.0,reference-195;reference-196,P1T_original_row3,3.0,False,39.8,2.22,3200.0,source_header_GPa,quarantined_unit_magnitude_inconsistent,0.486,source_header_J_per_m3,quarantined_unit_scale_unresolved
source_zenodo_21096098_v1,P1T,original,crosslinked_vinylogous_urethane_vitrimer,break_strength_elongation_transfer,formulation_code_synthesis_family_mapped,dynamic_network_vitrimer_transfer,False,transfer_only_not_tpu_core,0.2,10.5281/zenodo.21096098|P1T,数据/原始/外部数据/新增开放数据/Zenodo_生物基共轭氨基甲酸酯玻璃体/解压内容/001_Data_Raw/Tensile-test_Raw_original-P1T.csv,346565e81fe1e1086eed6878458dc378d3c033dfdcd0ee51c12f8de7d8a1df2d,CC-BY-4.0,reference-195;reference-196,P1T_original_row4,4.0,False,49.2,2.65,3210.0,source_header_GPa,quarantined_unit_magnitude_inconsistent,0.677,source_header_J_per_m3,quarantined_unit_scale_unresolved
source_zenodo_21096098_v1,X1T,recycled,crosslinked_vinylogous_urethane_vitrimer,break_strength_elongation_transfer,formulation_code_synthesis_family_mapped,dynamic_network_vitrimer_transfer,False,transfer_only_not_tpu_core,0.2,10.5281/zenodo.21096098|X1T,数据/原始/外部数据/新增开放数据/Zenodo_生物基共轭氨基甲酸酯玻璃体/解压内容/001_Data_Raw/Tensile-test_Raw_original-X1T-recycled.csv,8560d48eadec2c8a15d8c53b540ca97b7634b3ffde2dc0db7efef27439c81da2,CC-BY-4.0,reference-195;reference-196,X1T_recycled_row1,1.0,False,49.8,2.36,2830.0,source_header_GPa,quarantined_unit_magnitude_inconsistent,0.612,source_header_J_per_m3,quarantined_unit_scale_unresolved
source_zenodo_21096098_v1,X1T,recycled,crosslinked_vinylogous_urethane_vitrimer,break_strength_elongation_transfer,formulation_code_synthesis_family_mapped,dynamic_network_vitrimer_transfer,False,transfer_only_not_tpu_core,0.2,10.5281/zenodo.21096098|X1T,数据/原始/外部数据/新增开放数据/Zenodo_生物基共轭氨基甲酸酯玻璃体/解压内容/001_Data_Raw/Tensile-test_Raw_original-X1T-recycled.csv,8560d48eadec2c8a15d8c53b540ca97b7634b3ffde2dc0db7efef27439c81da2,CC-BY-4.0,reference-195;reference-196,X1T_recycled_row2,2.0,False,46.8,2.26,3100.0,source_header_GPa,quarantined_unit_magnitude_inconsistent,0.529,source_header_J_per_m3,quarantined_unit_scale_unresolved
